xmin,ymin,xmax,ymax,label,image_path,annotator,flight_name
1444.1896189476415,1684.2188241318113,1498.6363481760407,1731.4059894630911,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1571.2319871472396,1676.9592602346918,1614.789370529959,1731.4059894630911,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1602.0851337099987,1711.442188746011,1640.1978441698782,1760.44424505157,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1593.0106788385992,1773.1484818715303,1652.9020809898382,1811.2611923314093,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1200.994228394126,1695.1081699774913,1259.070739571085,1767.7038089486903,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1248.1813937254049,1740.4804443344908,1291.7387771081242,1791.29739161433,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1277.2196493138847,1700.5528429003314,1328.0365965937235,1754.9995721287303,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1335.2961604908435,1704.182624848891,1420.5960362820022,1794.9271735628897,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1402.4471265392024,1729.5910984888105,1455.0789647933216,1793.1122825886098,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1455.0789647933216,1736.8506623859307,1514.9703669445605,1782.22293674293,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1518.6001488931204,1733.2208804373709,1569.4170961729596,1780.40804576865,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1513.1554759702806,1776.7782638200902,1571.2319871472396,1831.2249930484888,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1489.561893304641,1831.224993048489,1556.7128593529999,1883.8568313026085,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1228.2175930083254,1796.7420645371699,1266.3303034682046,1858.4483576626887,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1286.2941041852841,1791.29739161433,1338.9259424394033,1834.854774997049,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1322.5919236708833,1805.8165194085698,1377.0386528992829,1867.522812534089,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1378.853543873563,1818.5207562285293,1418.7811453077225,1865.707921559809,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1429.670491153402,1829.4101020742091,1467.7832016132813,1883.8568313026085,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1647.4574080669986,1823.965429151369,1709.1637011925175,1900.1908500711284,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1574.8617690957997,1851.188793765569,1627.4936073499189,1905.6355229939682,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1487.7470023303613,1889.301504225448,1553.0830774044398,1961.8971431966468,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1378.853543873563,1891.1163951997282,1431.4853821276822,1956.4524702738072,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1295.3685590566843,1872.9674854569284,1335.2961604908435,1914.7099778653678,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1244.551611776845,1865.707921559809,1293.5536680824046,1923.7844327367677,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1184.660209625606,1880.2270493540484,1228.2175930083251,1929.2291056596073,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1435.115164076242,1887.4866132511688,1478.6725474589612,1960.0822522223677,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1202.8091193684056,1941.9333424795675,1257.2558485968052,1976.4162709908871,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1295.3685590566845,1923.7844327367677,1351.6301792593633,1960.0822522223677,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1340.7408334136837,1931.0439966338877,1395.1875626420829,1981.860943913727,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1431.485382127682,1969.1567070937672,1485.932111356081,2034.492782167846,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1478.6725474589614,1952.8226883252473,1529.4894947388004,2000.009853656526,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1562.1575322758397,1941.9333424795675,1612.9744795556792,1990.9353987851266,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1304.4430139280842,1972.7864890423266,1369.7790890021631,2019.9736543736062,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1257.2558485968052,1961.8971431966474,1308.072795876644,2019.9736543736065,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1186.4751005998862,1996.3800717079669,1230.0324839826053,2038.1225641164056,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1220.9580291112059,2005.4545265793665,1275.4047583396048,2076.235274576285,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1170.1410818313666,2049.0119099620856,1228.2175930083251,2099.8288572419247,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1220.9580291112059,2096.199075293365,1282.6643222367247,2132.496894778964,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1293.5536680824046,2052.6416919106455,1351.6301792593636,2112.5330940618846,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1348.0003973108035,2027.2332182707262,1406.0769084877627,2096.199075293365,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1398.8173445906427,2019.9736543736062,1456.8938557676015,2065.3459287306055,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1509.5256940217207,2003.6396356050864,1553.0830774044398,2045.3821280135257,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1551.26818643016,2005.4545265793665,1585.7511149414795,2045.3821280135253,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1516.7852579188407,2063.5310377563255,1565.7873142244,2107.088421139045,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1567.6022051986797,2041.7523460649656,1614.789370529959,2092.569293344805,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1587.5660059157594,2018.1587633993263,1645.6425170927187,2067.1608197048854,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1631.1233892984787,1987.3056168365667,1691.0147914497177,2039.9374550906857,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1848.9103062120755,1947.3780154024073,1932.395291028954,2039.9374550906853,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1774.4997762665962,2063.5310377563255,1859.7996520577549,2168.7947142645635,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1819.8720506235957,2156.090477444604,1872.5038888777146,2194.203187904483,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1652.9020809898382,2049.0119099620856,1732.7572838581568,2114.3479850361646,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1632.9382802727584,2107.088421139045,1701.9041372953975,2176.054278161683,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1589.3808968900396,2068.9757106791653,1649.2722990412785,2141.5713496503636,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1563.9724232501198,2121.6075489332843,1636.5680622213188,2185.128733033083,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1496.8214572017612,2139.756458676084,1562.1575322758397,2183.313842058803,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1442.3747279733618,2127.052221856124,1487.7470023303613,2188.7585149816427,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1353.4450702336433,2127.052221856124,1444.1896189476417,2188.7585149816427,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1260.8856305453648,2127.052221856124,1320.7770326966042,2190.573405955923,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1193.7346644970057,2125.2373308818446,1253.626066648245,2165.164932316004,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1215.5133561883658,2165.164932316003,1260.8856305453648,2205.092533750163,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1242.7367208025653,2197.8329698530433,1289.9238861338445,2248.6499171328824,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1177.4006457284866,2196.018078878763,1242.7367208025653,2274.058390772802,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1197.364446445566,2288.5775185670414,1260.8856305453648,2357.54337558968,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1259.0707395710851,2272.243499798522,1318.962141722324,2341.209356821161,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1322.591923670884,2197.8329698530433,1364.3344160793235,2254.094590055722,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1304.4430139280842,2263.1690449271223,1380.6684348478427,2364.8029394868004,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1358.8897431564833,2201.462751801603,1453.2640738190416,2257.7243720042825,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1395.1875626420829,2270.4286088242416,1449.634291870482,2333.9497929240406,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1451.4491828447617,2239.5754622614827,1507.7108030474405,2292.207300515601,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1496.8214572017612,2206.907424724443,1549.4532954558804,2259.5392629785624,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1534.9341676616405,2221.426552518683,1605.714915658559,2290.3924095413213,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1544.0086225330404,2168.7947142645635,1618.419152478519,2230.501007390083,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1638.3829531955987,2185.128733033083,1696.4594643725577,2234.1307893386424,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1614.789370529959,2239.5754622614827,1687.3850095011578,2306.726428309841,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1700.0892463211176,2223.241443492963,1749.0913026266771,2264.983935901402,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1810.7975957521958,2250.4648081071623,1857.9847610834747,2312.171101232681,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1736.3870658067171,2295.8370824641615,1807.167813803636,2381.13695825532,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1656.5318629383985,2292.2073005156017,1705.5339192439574,2335.7646838983205,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1596.6404607871593,2313.985992206962,1654.7169719641186,2384.76674020388,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1565.7873142243998,2312.1711012326814,1612.974479555679,2364.8029394868004,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1518.6001488931206,2299.466864412721,1580.3064420186395,2364.8029394868004,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1429.670491153402,2317.615774155521,1496.8214572017612,2404.73054092096,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1854.3549791349149,2415.6198867666394,1912.4314903118739,2468.2517250207584,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1785.389122112276,2379.3220672810403,1841.6507423149549,2426.5092326123195,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1747.276411652397,2417.43477774092,1799.908249906516,2462.8070520979186,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1642.0127351441583,2392.026304101,1687.3850095011578,2444.658142355119,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1580.3064420186395,2411.9901048180795,1616.604261504239,2448.287924303679,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1536.7490586359204,2415.6198867666394,1587.5660059157594,2477.326179892158,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1471.4129835618414,2375.69228533248,1538.5639496102,2457.362379175079,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1249.9962846996852,2364.8029394868004,1300.8132319795243,2399.28586799812,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1348.0003973108035,2384.76674020388,1395.1875626420829,2431.9539055351593,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1391.5577806935228,2392.026304101,1416.9662543334423,2441.0283604065585,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1387.9279987449627,2424.6943416380395,1462.3385286904418,2468.2517250207584,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1302.6281229538044,2392.026304101,1349.8152882850836,2441.0283604065594,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1253.6260666482451,2415.6198867666394,1308.072795876644,2475.511288917878,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1193.7346644970057,2397.47097702384,1228.2175930083251,2430.13901456088,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1213.698465214086,2364.8029394868004,1251.8111756739652,2406.5454318952397,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1197.364446445566,2431.9539055351593,1244.5516117768452,2490.030416712118,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1268.1451944424848,2448.287924303679,1344.3706153622434,2509.9942174291978,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1213.6984652140861,2495.475089634958,1269.960085416765,2539.032473017677,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1282.6643222367245,2524.5133452234377,1326.2217056194438,2571.7005105547173,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1335.296160490844,2468.2517250207584,1387.927998744963,2522.6984542491573,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1416.9662543334423,2471.8815069693183,1485.9321113560814,2529.9580181462775,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1378.853543873563,2508.179326454918,1438.7449460248022,2598.923875168916,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1493.191675253201,2502.734653532078,1538.5639496102,2548.1069278890773,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1524.0448218159604,2462.8070520979186,1576.6766600700796,2509.9942174291978,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1569.4170961729599,2475.511288917878,1612.9744795556792,2517.2537813263175,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1538.5639496102003,2528.1431271719975,1582.1213329929194,2580.7749654261165,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1614.789370529959,2471.8815069693183,1660.1616448869581,2513.6239993777576,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1649.2722990412785,2446.473033329399,1696.4594643725575,2479.1410708664384,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1672.8658817069186,2477.326179892158,1720.0530470381975,2549.921818863357,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1721.8679380124772,2453.732597226519,1779.9444491894362,2533.5878000948373,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1838.0209603663952,2502.734653532078,1881.5783437491145,2542.6622549662375,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1932.3952910289536,2460.9921611236387,1997.7313661030323,2531.7729091205574,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1874.3187798519946,2519.0686723005974,1946.9144188231928,2582.589856400396,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1945.0995278489133,2540.8473639919566,2001.3611480515922,2602.5536571174757,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1756.3508665237966,2506.364435480638,1807.167813803636,2580.774965426116,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1807.1678138036366,2551.7367098376367,1848.9103062120748,2615.257893937436,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1600.2702427357192,2531.772909120557,1656.531862938398,2586.219638348956,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1671.050990732638,2553.551600811917,1745.4615206781166,2613.4430029631562,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1640.1978441698782,2600.738766143196,1687.3850095011583,2649.740822448756,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1687.3850095011578,2607.9983300403164,1759.9806484723565,2676.9641870629553,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1763.6104304209164,2591.664311271796,1803.538031855076,2640.6663675773557,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1839.8358513406756,2613.4430029631562,1883.3932347233947,2666.0748412172757,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1783.574231137996,2647.9259314744754,1848.9103062120748,2706.0024426514346,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1562.1575322758397,2591.664311271796,1640.1978441698786,2644.2961495259156,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1513.1554759702806,2569.8856195804374,1560.3426413015598,2611.6281119888763,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1442.3747279733618,2591.664311271796,1511.3405849960009,2644.2961495259156,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1496.8214572017612,2637.036585628796,1578.4915510443598,2702.372660702875,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1565.7873142243998,2637.036585628796,1620.234043452799,2698.742878754315,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1622.0489344270788,2642.4812585516356,1691.0147914497177,2696.9279877800345,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1754.535975549517,2682.408859985795,1812.6124867264757,2736.855589214194,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1239.1069388540052,2546.2920369147973,1300.8132319795243,2609.8132210145964,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
